"Date","Price","Open","High","Low","Vol.","Change %"
"2025/09/25","163,999,968","170,151,216","170,841,376","160,000,000","0.01K","-3.62%"
"2025/09/24","170,151,216","168,685,136","170,948,128","168,685,136","0.01K","0.87%"
"2025/09/23","168,685,136","168,715,296","170,996,896","168,563,872","0.01K","-0.02%"
"2025/09/22","168,715,296","173,695,648","173,774,288","168,563,904","0.01K","-2.87%"
"2025/09/21","173,695,648","174,094,736","174,118,672","173,600,000","0.00K","-0.23%"
"2025/09/20","174,094,736","174,000,160","174,899,760","173,500,000","0.00K","0.05%"
"2025/09/19","174,000,160","177,060,224","177,578,608","174,000,000","0.00K","-1.73%"
"2025/09/18","177,060,224","175,204,592","177,585,760","174,507,808","0.01K","1.06%"
"2025/09/17","175,204,592","176,853,088","176,853,216","174,550,624","0.01K","-0.93%"
"2025/09/16","176,853,088","174,631,776","176,853,184","170,675,488","0.01K","1.27%"
"2025/09/15","174,631,776","173,900,000","179,500,000","173,210,256","0.01K","0.42%"
"2025/09/14","173,900,000","174,564,896","175,196,560","173,700,032","0.00K","-0.38%"
"2025/09/13","174,564,896","173,668,000","175,500,000","173,210,160","0.00K","0.52%"
"2025/09/12","173,668,000","173,923,296","175,000,000","172,600,064","0.01K","-0.15%"
"2025/09/11","173,923,296","172,998,864","175,414,224","170,300,000","0.01K","0.53%"
"2025/09/10","172,998,864","169,999,168","173,558,112","169,215,760","0.01K","1.76%"
"2025/09/09","169,999,168","169,710,896","171,498,720","168,501,216","0.01K","0.17%"
"2025/09/08","169,710,896","167,201,680","170,500,816","166,910,240","0.01K","1.50%"
"2025/09/07","167,201,680","164,200,000","167,999,920","164,200,000","0.00K","1.83%"
"2025/09/06","164,200,000","165,653,056","166,599,104","163,014,144","0.00K","-0.88%"
"2025/09/05","165,653,056","166,306,000","171,000,000","162,000,000","0.01K","-0.39%"
"2025/09/04","166,306,000","169,543,248","170,583,328","165,106,000","0.00K","-1.91%"
"2025/09/03","169,543,248","169,800,000","171,685,616","168,501,008","0.00K","-0.15%"
"2025/09/02","169,800,000","167,844,064","171,249,024","166,215,504","0.01K","1.17%"
"2025/09/01","167,844,064","165,792,752","167,868,640","161,500,512","0.00K","1.24%"
"2025/08/31","165,792,752","166,201,264","167,716,224","165,000,000","0.00K","-0.19%"
"2025/08/30","166,100,096","165,696,400","167,868,672","163,900,016","0.00K","0.24%"
"2025/08/29","165,696,400","172,299,872","172,305,888","163,890,864","0.00K","-3.83%"
"2025/08/28","172,299,872","170,753,552","174,003,936","164,000,000","0.00K","0.91%"
"2025/08/27","170,753,552","172,499,824","173,000,000","170,000,960","0.00K","-1.01%"
"2025/08/26","172,499,824","168,766,672","172,500,000","168,472,560","0.00K","2.21%"
"2025/08/25","168,766,672","173,105,792","174,342,336","168,472,560","0.00K","-2.51%"
"2025/08/24","173,105,792","177,569,536","177,751,568","171,001,376","0.00K","-2.51%"
"2025/08/23","177,569,536","179,434,848","180,114,912","176,010,016","0.00K","-1.04%"
"2025/08/22","179,434,848","172,950,640","180,722,752","172,237,344","0.00K","3.75%"
"2025/08/21","172,950,640","175,901,776","176,493,344","172,750,048","0.00K","-1.68%"
"2025/08/20","175,901,776","174,657,408","176,987,376","173,657,408","0.00K","0.71%"
"2025/08/19","174,657,408","178,728,896","182,000,000","174,657,328","0.00K","-2.28%"
"2025/08/18","178,728,896","181,913,888","181,913,888","176,849,776","0.00K","-1.75%"
"2025/08/17","181,913,888","180,400,000","182,196,688","180,107,520","0.00K","0.84%"
"2025/08/16","180,400,000","180,067,008","181,999,936","180,066,992","0.00K","0.18%"
"2025/08/15","180,067,008","182,768,976","183,999,984","180,001,040","0.00K","-1.48%"
"2025/08/14","182,768,976","189,925,744","193,900,000","180,650,464","0.00K","-3.77%"
"2025/08/13","189,925,744","184,677,072","190,200,000","183,010,352","0.00K","2.84%"
"2025/08/12","184,677,072","181,411,984","185,000,000","181,409,808","0.00K","1.80%"
"2025/08/11","181,411,984","182,500,000","187,341,200","180,002,000","0.00K","-0.60%"
"2025/08/10","182,500,000","178,661,168","182,500,000","178,643,728","0.00K","2.15%"
"2025/08/09","178,661,168","179,229,216","180,854,672","178,000,096","0.00K","-0.32%"
"2025/08/08","179,229,216","180,365,408","180,388,800","178,715,520","0.00K","-0.63%"
"2025/08/07","180,365,408","177,001,216","180,854,672","175,372,240","0.00K","1.90%"
"2025/08/06","177,001,216","175,717,072","177,900,000","173,983,888","0.00K","0.73%"
"2025/08/05","175,717,072","176,664,912","176,821,520","173,100,368","0.00K","-0.54%"
"2025/08/04","176,664,912","175,821,136","177,725,616","175,228,848","0.00K","0.48%"
"2025/08/03","175,821,136","172,608,224","176,482,544","172,607,456","0.00K","1.86%"
"2025/08/02","172,608,224","173,568,576","175,519,520","172,600,000","0.00K","-0.55%"
"2025/08/01","173,568,576","178,002,560","179,199,984","173,567,920","0.00K","-2.49%"
"2025/07/31","178,002,304","180,499,984","182,750,992","178,002,000","0.00K","-1.38%"
"2025/07/30","180,499,984","181,016,512","182,199,984","180,111,552","0.01K","-0.29%"
"2025/07/29","181,016,512","182,077,072","183,000,000","180,100,624","0.01K","-0.58%"
"2025/07/28","182,077,072","182,923,952","183,326,848","180,122,272","0.01K","-0.46%"
"2025/07/27","182,923,952","180,364,512","183,300,000","180,364,512","0.01K","1.42%"
"2025/07/26","180,364,512","180,000,000","180,941,472","179,498,976","0.00K","0.20%"
"2025/07/25","180,000,000","180,903,680","182,189,968","176,001,008","0.01K","-0.50%"
"2025/07/24","180,903,680","180,651,712","182,950,896","180,000,080","0.00K","0.14%"
"2025/07/23","180,651,712","184,000,096","184,800,000","179,696,000","0.00K","-1.82%"
"2025/07/22","184,000,096","179,654,832","184,451,888","178,620,816","0.01K","2.42%"
"2025/07/21","179,654,832","178,419,328","182,755,344","178,419,328","0.00K","0.69%"
"2025/07/20","178,419,328","179,557,440","181,118,544","178,164,608","0.00K","-0.63%"
"2025/07/19","179,557,440","179,064,512","181,125,360","176,500,000","0.00K","0.28%"
"2025/07/18","179,064,512","182,355,936","184,999,824","178,754,608","0.01K","-1.80%"
"2025/07/17","182,355,936","182,078,448","184,500,000","179,004,992","0.01K","0.15%"
"2025/07/16","182,078,448","178,889,904","183,898,800","177,596,032","0.01K","1.78%"
"2025/07/15","178,889,904","183,028,544","183,084,912","176,914,672","0.01K","-2.26%"
"2025/07/14","183,028,544","182,583,120","188,899,760","176,000,000","0.01K","0.24%"
"2025/07/13","182,583,120","179,600,000","182,750,944","179,328,976","0.00K","1.66%"
"2025/07/12","179,600,000","178,512,464","181,530,240","178,512,464","0.00K","0.61%"
"2025/07/11","178,512,464","177,500,000","182,100,000","174,223,024","0.00K","0.57%"
"2025/07/10","177,500,000","170,787,776","178,200,000","169,436,304","0.01K","3.93%"
"2025/07/09","170,787,776","166,998,288","171,000,000","165,969,632","0.00K","2.27%"
"2025/07/08","166,998,288","165,911,008","168,000,000","161,000,000","0.00K","0.66%"
"2025/07/07","165,911,008","167,479,776","167,479,776","165,810,848","0.00K","-0.94%"
"2025/07/06","167,479,776","165,722,048","167,493,696","165,490,528","0.00K","1.06%"
"2025/07/05","165,722,048","166,000,016","167,526,112","165,500,240","0.00K","-0.17%"
"2025/07/04","166,000,016","167,791,152","169,899,008","164,918,000","0.00K","-1.07%"
"2025/07/03","167,791,152","168,064,160","169,900,000","166,500,992","0.00K","-0.16%"
"2025/07/02","168,064,160","163,261,824","169,500,000","162,700,128","0.00K","2.94%"
"2025/07/01","163,261,824","165,460,304","166,059,456","162,703,632","0.00K","-1.33%"
"2025/06/30","165,460,304","169,173,232","170,000,000","165,298,304","0.00K","-2.19%"
"2025/06/29","169,173,232","167,977,264","169,350,944","167,376,064","0.00K","0.71%"
"2025/06/28","167,977,264","166,562,208","167,977,264","166,003,584","0.00K","0.85%"
"2025/06/27","166,562,208","166,987,808","169,000,000","165,766,816","0.00K","-0.25%"
"2025/06/26","166,987,808","167,873,856","169,249,984","164,770,000","0.00K","-0.53%"
"2025/06/25","167,873,856","166,242,624","168,998,992","164,981,312","0.00K","0.98%"
"2025/06/24","166,242,624","166,149,600","166,500,000","164,772,064","0.00K","0.06%"
"2025/06/23","166,150,448","158,541,504","166,499,984","157,001,200","0.00K","4.80%"
"2025/06/22","158,541,504","160,600,000","163,979,360","154,000,000","0.00K","-1.28%"
"2025/06/21","160,600,000","162,996,656","164,798,992","159,851,296","0.00K","-1.47%"
"2025/06/20","162,996,656","165,432,944","167,916,720","162,650,000","0.00K","-1.47%"
"2025/06/19","165,432,944","166,192,592","169,000,000","164,081,088","0.00K","-0.46%"
"2025/06/18","166,192,592","164,981,968","166,999,264","163,500,352","0.00K","0.73%"
"2025/06/17","164,981,968","168,000,000","169,504,672","164,402,208","0.00K","-1.80%"
"2025/06/16","168,000,000","164,936,832","172,900,000","164,422,544","0.00K","1.86%"
"2025/06/15","164,936,832","164,994,832","166,808,464","164,000,064","0.00K","-0.04%"
"2025/06/14","164,994,832","166,000,096","167,493,984","163,544,528","0.00K","-0.61%"
"2025/06/13","166,000,096","164,946,416","167,496,032","162,064,560","0.00K","0.64%"
"2025/06/12","164,946,416","170,198,432","170,198,432","161,849,840","0.00K","-3.09%"
"2025/06/11","170,198,432","172,959,232","173,499,792","169,000,064","0.00K","-1.60%"
"2025/06/10","172,959,232","173,535,200","174,000,000","166,400,000","0.00K","-0.33%"
"2025/06/09","173,535,200","167,000,608","173,538,256","166,185,696","0.00K","3.91%"
"2025/06/08","167,000,608","166,148,880","167,849,936","165,231,072","0.00K","0.51%"
"2025/06/07","166,148,880","163,402,080","166,150,000","161,849,840","0.00K","1.68%"
"2025/06/06","163,402,080","159,501,088","165,169,536","159,103,072","0.00K","2.45%"
"2025/06/05","159,501,088","165,252,944","167,900,000","158,001,120","0.00K","-3.48%"
"2025/06/04","165,252,944","166,700,000","167,765,520","160,005,952","0.00K","-0.87%"
"2025/06/03","166,700,000","167,000,000","169,201,680","165,001,120","0.00K","-0.18%"
"2025/06/02","167,000,000","167,999,808","170,500,000","164,582,352","0.00K","-0.60%"
"2025/06/01","167,999,808","166,690,240","167,999,808","165,001,008","0.00K","0.79%"
"2025/05/31","166,690,240","164,231,536","174,690,000","164,000,000","0.00K","1.50%"
"2025/05/30","164,231,536","168,554,704","170,524,208","164,231,536","0.00K","-2.56%"
"2025/05/29","168,554,704","172,443,040","174,899,904","168,554,688","0.00K","-2.25%"
"2025/05/28","172,443,040","174,607,536","178,965,376","172,006,000","0.00K","-1.24%"
"2025/05/27","174,607,536","174,998,800","177,300,000","173,260,000","0.00K","-0.22%"
"2025/05/26","174,998,800","174,105,856","176,523,808","172,900,000","0.00K","0.51%"
"2025/05/25","174,105,856","172,000,384","174,777,744","171,000,000","0.00K","1.22%"
"2025/05/24","172,000,384","171,557,120","175,439,952","171,555,584","0.00K","0.26%"
"2025/05/23","171,557,120","178,899,904","180,000,000","171,555,568","0.00K","-4.10%"
"2025/05/22","178,899,904","175,301,008","179,495,088","175,101,008","0.00K","2.05%"
"2025/05/21","175,301,008","171,999,712","177,200,000","169,107,296","0.00K","2.22%"
"2025/05/20","171,500,000","169,879,920","172,000,000","168,400,000","0.00K","0.95%"
"2025/05/19","169,879,920","171,515,680","171,999,536","165,329,456","0.00K","-0.95%"
"2025/05/18","171,515,680","166,251,776","171,515,680","166,073,968","0.00K","3.17%"
"2025/05/17","166,251,776","166,997,856","167,583,200","165,971,104","0.00K","-0.45%"
"2025/05/16","166,999,200","167,500,848","168,499,952","166,379,936","0.00K","-0.30%"
"2025/05/15","167,500,848","167,425,456","167,995,008","163,994,976","0.00K","0.05%"
"2025/05/14","167,425,456","168,007,200","171,000,000","166,502,720","0.00K","-0.64%"
"2025/05/13","168,499,952","166,279,136","169,637,552","164,010,000","0.00K","1.34%"
"2025/05/12","166,279,136","167,625,216","170,382,192","163,000,528","0.00K","-0.80%"
"2025/05/11","167,625,216","167,903,760","169,000,000","166,769,952","0.00K","-0.17%"
"2025/05/10","167,903,760","165,099,936","168,457,216","164,729,792","0.00K","1.70%"
"2025/05/09","165,099,936","165,000,000","168,000,000","164,000,000","0.00K","0.06%"
"2025/05/08","165,000,000","156,617,088","165,194,288","156,382,512","0.00K","5.35%"
"2025/05/07","156,617,088","156,325,152","157,800,000","155,000,000","0.00K","0.19%"
"2025/05/06","156,325,152","151,332,704","156,325,152","149,785,152","0.00K","3.30%"
"2025/05/05","151,332,592","150,664,960","152,190,224","149,785,152","0.00K","0.44%"
"2025/05/04","150,664,960","152,301,792","152,999,920","150,664,960","0.00K","-1.07%"
"2025/05/03","152,301,792","154,336,128","154,336,128","152,200,096","0.00K","-1.32%"
"2025/05/02","154,336,128","152,700,016","155,000,000","151,469,824","0.00K","1.07%"
"2025/05/01","152,700,016","149,501,248","154,077,408","149,500,992","0.00K","2.14%"
"2025/04/30","149,501,248","149,984,656","152,100,000","149,001,056","0.00K","-0.32%"
"2025/04/29","149,984,656","151,984,000","152,390,752","149,930,496","0.00K","-1.32%"
"2025/04/28","151,984,000","150,795,040","152,744,544","148,501,008","0.00K","0.79%"
"2025/04/27","150,795,040","150,153,360","151,977,392","149,500,080","0.00K","0.43%"
"2025/04/26","150,153,360","150,002,160","151,998,752","149,501,424","0.00K","0.10%"
"2025/04/25","150,002,160","149,999,408","152,772,400","148,405,008","0.00K","0.00%"
"2025/04/24","149,999,408","149,800,000","150,626,192","144,050,176","0.00K","0.13%"
"2025/04/23","149,800,000","149,996,080","164,532,816","131,879,568","0.00K","-0.13%"
"2025/04/22","149,996,080","139,100,000","150,000,000","138,004,016","0.00K","8.69%"
"2025/04/21","138,002,560","134,833,568","141,000,000","134,833,568","0.00K","2.35%"
"2025/04/20","134,833,568","134,789,776","135,749,968","133,055,960","0.00K","0.03%"
"2025/04/19","134,789,776","133,643,744","134,992,768","132,512,864","0.00K","0.86%"
"2025/04/18","133,643,744","134,805,232","135,293,584","132,502,096","0.00K","-0.86%"
"2025/04/17","134,805,232","134,500,176","137,000,000","132,500,112","0.00K","0.23%"
"2025/04/16","134,500,176","134,300,944","137,690,000","132,851,440","0.00K","0.15%"
"2025/04/15","134,300,944","136,000,656","138,349,392","134,300,944","0.00K","-1.25%"
"2025/04/14","136,000,656","134,206,208","140,000,000","134,206,208","0.00K","1.34%"
"2025/04/13","134,206,208","136,700,000","138,000,000","134,100,024","0.00K","-1.82%"
"2025/04/12","136,700,000","134,300,000","137,845,904","132,101,000","0.00K","2.26%"
"2025/04/11","133,685,192","128,779,176","135,685,328","128,050,000","0.00K","3.81%"
"2025/04/10","128,779,176","134,876,000","135,563,392","127,000,224","0.00K","-4.52%"
"2025/04/09","134,876,000","122,400,000","135,661,840","120,001,064","0.01K","10.19%"
"2025/04/08","122,400,000","127,459,088","131,510,000","122,002,176","0.01K","-3.97%"
"2025/04/07","127,459,088","121,998,928","129,500,000","116,091,344","0.00K","4.48%"
"2025/04/06","121,998,928","129,664,280","129,767,208","120,000,000","0.00K","-5.91%"
"2025/04/05","129,664,280","130,371,904","131,999,952","128,112,024","0.00K","-0.54%"
"2025/04/04","130,371,904","128,340,504","132,000,000","126,420,000","0.00K","1.85%"
"2025/04/03","128,000,000","127,114,864","131,000,000","125,000,000","0.00K","0.66%"
"2025/04/02","127,161,072","130,056,144","135,366,240","126,870,304","0.00K","-2.23%"
"2025/04/01","130,056,144","126,000,208","130,522,768","126,000,000","0.00K","3.22%"
"2025/03/31","126,000,208","126,688,528","129,164,528","125,100,000","0.00K","-0.54%"
"2025/03/30","126,688,528","126,904,024","128,682,456","125,659,480","0.00K","-0.17%"
"2025/03/29","126,904,024","128,810,952","129,999,992","125,557,536","0.00K","-1.48%"
"2025/03/28","128,810,952","133,499,984","133,859,848","127,658,232","0.00K","-3.51%"
"2025/03/27","133,499,984","132,955,280","135,994,160","131,768,912","0.00K","0.41%"
"2025/03/26","132,955,280","136,133,120","137,422,528","132,400,016","0.00K","-2.33%"
"2025/03/25","136,133,120","136,438,000","137,700,000","129,500,000","0.00K","-0.22%"
"2025/03/24","136,438,000","134,670,384","139,000,000","134,000,000","0.00K","1.67%"
"2025/03/23","134,201,000","130,799,584","134,900,000","130,252,112","0.00K","2.60%"
"2025/03/22","130,799,584","131,215,584","134,000,000","130,000,000","0.00K","-0.32%"
"2025/03/21","131,215,584","130,568,496","131,952,872","129,580,704","0.00K","0.50%"
"2025/03/20","130,568,496","135,672,320","136,550,000","130,500,000","0.00K","-3.76%"
"2025/03/19","135,672,320","129,621,656","135,672,320","128,000,168","0.00K","4.67%"
"2025/03/18","129,621,656","130,836,448","131,900,000","127,000,032","0.00K","-1.03%"
"2025/03/17","130,973,680","128,599,816","131,900,000","127,803,232","0.00K","1.85%"
"2025/03/16","128,599,816","129,705,344","131,500,000","127,701,000","0.00K","-0.85%"
"2025/03/15","129,705,344","131,316,016","133,000,000","129,500,000","0.00K","-1.23%"
"2025/03/14","131,316,016","128,999,776","132,999,952","127,497,744","0.00K","1.80%"
"2025/03/13","128,999,776","131,907,776","132,500,000","127,005,000","0.00K","-2.20%"
"2025/03/12","131,907,776","128,502,208","131,999,920","127,004,184","0.00K","2.65%"
"2025/03/11","128,502,208","123,001,080","131,500,000","120,255,056","0.00K","4.47%"
"2025/03/10","123,001,080","128,992,496","130,973,776","121,547,904","0.00K","-4.64%"
"2025/03/09","128,992,496","132,121,688","134,672,656","125,000,504","0.00K","-2.37%"
"2025/03/08","132,121,688","134,530,928","135,779,984","131,587,472","0.00K","-1.79%"
"2025/03/07","134,530,928","139,710,336","142,470,000","133,200,000","0.01K","-3.71%"
"2025/03/06","139,710,336","138,181,632","143,700,000","131,600,000","0.01K","1.11%"
"2025/03/05","138,181,632","130,501,320","139,238,672","130,341,800","0.00K","5.89%"
"2025/03/04","130,501,320","129,007,024","133,853,584","123,000,000","0.00K","1.16%"
"2025/03/03","129,007,024","140,000,000","140,908,016","127,660,096","0.01K","-7.85%"
"2025/03/02","140,000,000","127,801,000","141,000,000","125,100,000","0.01K","9.55%"
"2025/03/01","127,801,000","125,500,096","129,568,216","125,251,000","0.00K","1.83%"
"2025/02/28","125,500,096","126,900,000","128,000,000","113,600,600","0.01K","-1.10%"
"2025/02/27","126,900,000","126,068,368","133,000,000","122,500,104","0.01K","0.66%"
"2025/02/26","126,068,368","132,696,936","133,257,304","123,113,000","0.01K","-5.00%"
"2025/02/25","132,696,936","136,001,296","138,798,896","125,000,048","0.01K","-2.43%"
"2025/02/24","136,001,296","142,000,000","144,899,008","136,001,232","0.01K","-4.22%"
"2025/02/23","142,000,000","143,701,856","144,979,184","140,000,000","0.00K","-1.18%"
"2025/02/22","143,701,856","142,555,392","145,000,000","142,555,392","0.00K","0.80%"
"2025/02/21","142,555,392","146,913,456","149,002,032","142,102,048","0.00K","-2.97%"
"2025/02/20","146,913,456","144,712,560","147,499,072","143,000,000","0.01K","1.52%"
"2025/02/19","144,712,560","146,100,208","148,001,008","142,892,992","0.00K","-0.95%"
"2025/02/18","146,100,208","147,238,560","148,999,920","141,500,512","0.00K","-0.77%"
"2025/02/17","147,238,560","149,993,280","149,993,280","147,000,000","0.00K","-1.84%"
"2025/02/16","149,993,280","150,002,608","151,860,000","148,444,992","0.00K","-0.01%"
"2025/02/15","150,002,608","150,300,000","151,293,760","148,300,992","0.00K","-0.20%"
"2025/02/14","150,300,000","149,211,008","152,400,000","147,110,000","0.01K","0.73%"
"2025/02/13","149,211,008","151,399,584","152,338,144","147,210,016","0.01K","-1.45%"
"2025/02/12","151,399,584","149,174,976","152,400,000","146,785,440","0.01K","1.49%"
"2025/02/11","149,174,976","151,900,000","153,599,808","148,525,008","0.00K","-1.79%"
"2025/02/10","151,900,000","149,516,560","153,999,424","149,512,992","0.01K","1.59%"
"2025/02/09","149,516,560","151,296,208","152,781,088","148,175,440","0.00K","-1.18%"
"2025/02/08","151,296,208","150,986,368","152,999,744","149,051,232","0.00K","0.21%"
"2025/02/07","150,986,368","148,023,728","155,500,224","148,023,728","0.01K","2.00%"
"2025/02/06","148,023,728","151,444,240","155,498,992","145,001,424","0.00K","-2.26%"
"2025/02/05","151,444,240","153,204,768","159,500,000","150,570,000","0.00K","-1.15%"
"2025/02/04","153,204,768","161,101,584","162,235,392","152,500,560","0.01K","-4.90%"
"2025/02/03","161,101,584","155,503,216","163,504,816","148,001,344","0.01K","-0.16%"
"2025/02/02","161,355,024","159,611,696","161,358,208","153,000,992","0.00K","1.09%"
"2025/02/01","159,611,696","161,333,344","163,999,584","159,001,008","0.00K","-1.07%"
"2025/01/31","161,333,344","166,296,928","167,199,984","158,600,000","0.01K","-2.98%"
"2025/01/30","166,296,928","167,476,192","170,600,000","165,000,992","0.01K","-0.70%"
"2025/01/29","167,476,192","163,609,376","169,490,624","163,016,032","0.01K","2.36%"
"2025/01/28","163,609,376","165,967,952","167,999,008","162,847,216","0.01K","-1.42%"
"2025/01/27","165,967,952","166,798,576","173,199,920","157,000,992","0.01K","-0.50%"
"2025/01/26","166,798,576","170,696,480","171,226,000","166,414,992","0.00K","-2.28%"
"2025/01/25","170,696,480","170,209,664","171,738,960","169,301,424","0.00K","0.29%"
"2025/01/24","170,209,664","170,855,488","174,209,008","169,000,000","0.01K","-0.38%"
"2025/01/23","170,855,488","172,353,520","174,576,064","167,171,248","0.01K","-0.87%"
"2025/01/22","172,353,520","175,117,600","175,999,936","171,556,064","0.00K","-1.58%"
"2025/01/21","175,117,600","169,327,168","177,689,728","168,665,008","0.01K","3.42%"
"2025/01/20","169,327,168","169,753,456","180,613,152","165,555,552","0.01K","-0.25%"
"2025/01/19","169,753,456","172,352,912","175,900,000","167,935,360","0.01K","-1.51%"
"2025/01/18","172,352,912","174,135,376","174,149,952","170,876,976","0.01K","-1.02%"
"2025/01/17","174,135,376","166,452,304","176,242,016","166,452,304","0.01K","4.62%"
"2025/01/16","166,452,304","166,700,000","167,724,544","162,474,176","0.01K","-0.15%"
"2025/01/15","166,700,000","159,730,000","166,785,440","158,155,552","0.01K","4.36%"
"2025/01/14","159,730,000","156,179,296","161,200,992","151,900,000","0.01K","2.27%"
"2025/01/13","156,179,296","155,800,000","157,999,040","148,501,104","0.01K","-0.08%"
"2025/01/11","156,310,064","156,131,392","157,999,888","154,150,992","0.01K","0.11%"
"2025/01/10","156,131,392","151,824,160","170,000,000","151,824,144","0.01K","2.84%"
"2025/01/09","151,824,160","156,337,296","157,129,504","151,824,128","0.01K","-2.89%"
"2025/01/08","156,337,296","160,356,160","161,025,120","152,417,568","0.01K","-2.51%"
"2025/01/07","160,356,160","166,912,560","167,296,144","159,366,192","0.00K","-3.93%"
"2025/01/06","166,912,560","161,475,152","168,038,880","160,959,312","0.01K","3.37%"
"2025/01/05","161,475,152","161,491,824","162,047,600","159,572,672","0.00K","-0.01%"
"2025/01/04","161,491,824","165,411,888","171,000,000","160,535,152","0.01K","-2.37%"
"2025/01/03","165,411,888","159,335,456","171,000,000","157,627,008","0.01K","3.81%"
"2025/01/02","159,335,456","154,538,704","160,519,920","154,302,032","0.01K","3.10%"
"2025/01/01","154,538,704","152,510,912","155,698,768","152,268,528","0.00K","1.33%"
"2024/12/31","152,510,912","152,000,080","156,765,072","150,010,112","0.01K","0.34%"
"2024/12/30","152,000,080","152,991,856","155,999,856","151,250,496","0.00K","-0.65%"
"2024/12/29","152,991,856","155,447,056","156,475,856","152,921,616","0.00K","-1.58%"
"2024/12/28","155,447,056","154,767,232","156,466,000","153,140,896","0.00K","0.44%"
"2024/12/27","154,767,232","155,701,904","158,294,976","152,000,000","0.01K","-0.60%"
"2024/12/26","155,701,904","161,000,000","162,101,952","153,728,016","0.00K","-3.29%"
"2024/12/25","161,000,000","156,974,656","161,619,360","143,696,976","0.01K","2.56%"
"2024/12/24","156,974,656","154,777,728","160,170,384","150,900,000","0.01K","1.42%"
"2024/12/23","154,777,728","155,597,584","158,007,824","150,484,000","0.01K","-0.53%"
"2024/12/22","155,597,584","159,170,864","159,778,128","154,521,104","0.00K","-2.24%"
"2024/12/21","159,170,864","158,376,224","164,501,920","158,035,472","0.01K","0.50%"
"2024/12/20","158,376,224","161,760,400","164,000,000","151,020,000","0.01K","-2.09%"
"2024/12/19","161,760,400","165,923,520","168,567,200","159,672,064","0.01K","-2.51%"
"2024/12/18","165,923,520","175,304,576","175,306,176","165,000,000","0.01K","-5.35%"
"2024/12/17","175,304,576","174,504,736","178,337,504","174,020,000","0.01K","0.46%"
"2024/12/16","174,504,736","172,224,912","177,140,704","171,162,256","0.01K","1.32%"
"2024/12/15","172,224,912","166,750,816","172,224,928","166,750,816","0.00K","3.28%"
"2024/12/14","166,750,816","167,002,032","170,000,000","166,500,128","0.00K","-0.15%"
"2024/12/13","167,002,032","163,600,672","168,134,480","163,000,000","0.01K","2.08%"
"2024/12/12","163,600,672","167,989,696","168,418,928","163,010,656","0.01K","-2.61%"
"2024/12/11","167,989,696","162,309,808","170,000,000","160,000,000","0.01K","3.50%"
"2024/12/10","162,309,808","160,388,784","163,460,000","159,055,216","0.01K","1.20%"
"2024/12/09","160,388,784","163,399,952","164,339,952","158,300,000","0.01K","-1.84%"
"2024/12/08","163,399,952","162,570,672","163,569,184","158,150,992","0.00K","0.51%"
"2024/12/07","162,570,672","156,663,648","166,588,592","153,800,032","0.01K","3.77%"
"2024/12/06","156,663,648","152,598,544","160,000,000","145,002,000","0.01K","2.66%"
"2024/12/05","152,598,544","163,542,032","169,688,160","150,100,016","0.01K","-6.69%"
"2024/12/04","163,542,032","162,271,632","163,819,232","138,000,992","0.01K","0.78%"
"2024/12/03","162,271,632","163,704,000","165,396,112","158,727,600","0.01K","-0.87%"
"2024/12/02","163,704,000","166,654,848","168,268,672","163,509,104","0.01K","-1.77%"
"2024/12/01","166,654,848","164,606,016","167,726,080","164,007,664","0.00K","1.24%"
"2024/11/30","164,606,016","165,806,480","166,887,344","164,420,544","0.01K","-0.72%"
"2024/11/29","165,806,480","164,501,248","168,871,184","163,809,840","0.01K","0.79%"
"2024/11/28","164,501,248","166,054,080","166,909,344","161,060,000","0.01K","-0.94%"
"2024/11/27","166,054,080","160,213,216","169,688,096","159,157,136","0.01K","3.65%"
"2024/11/26","160,213,216","162,155,168","165,343,552","154,080,992","0.01K","-1.20%"
"2024/11/25","162,155,168","170,923,904","172,503,712","162,001,024","0.01K","-5.13%"
"2024/11/24","170,923,904","170,999,680","172,385,952","167,748,416","0.01K","-0.04%"
"2024/11/23","170,999,680","170,597,504","172,272,288","169,999,984","0.01K","0.24%"
"2024/11/22","170,597,504","170,612,288","172,904,880","168,822,400","0.01K","-0.01%"
"2024/11/21","170,612,288","163,400,464","172,149,936","163,300,032","0.01K","4.41%"
"2024/11/20","163,400,464","160,308,448","164,630,672","159,600,880","0.01K","1.93%"
"2024/11/19","160,308,448","157,100,976","163,000,000","157,100,976","0.01K","2.04%"
"2024/11/18","157,100,976","156,029,648","160,570,112","155,479,168","0.01K","0.69%"
"2024/11/17","156,029,648","157,189,040","158,499,984","154,735,968","0.00K","-0.74%"
"2024/11/16","157,189,040","156,763,568","158,575,008","155,000,000","0.01K","0.27%"
"2024/11/15","156,763,568","151,000,016","158,000,000","150,904,640","0.01K","3.82%"
"2024/11/14","151,000,016","156,251,168","160,000,000","151,000,016","0.01K","-3.36%"
"2024/11/13","156,251,168","151,909,312","161,143,136","149,435,888","0.01K","2.86%"
"2024/11/12","151,909,312","155,959,888","170,000,000","148,201,008","0.01K","-2.60%"
"2024/11/11","155,959,888","139,250,624","162,990,000","137,000,000","0.01K","12.00%"
"2024/11/10","139,250,624","131,511,520","140,315,216","131,510,000","0.01K","5.88%"
"2024/11/09","131,511,520","130,750,136","132,084,496","130,001,000","0.00K","0.58%"
"2024/11/08","130,750,136","129,801,000","132,333,336","129,512,328","0.01K","0.73%"
