"Date","Price","Open","High","Low","Vol.","Change %"
"2022/12/19","288,949","299,670","303,935","286,941","0.28K","-3.58%"
"2022/12/18","299,670","299,984","301,000","298,854","0.07K","-0.10%"
"2022/12/17","299,984","296,867","300,502","296,688","0.09K","1.05%"
"2022/12/16","296,865","307,213","310,885","296,001","0.25K","-3.37%"
"2022/12/15","307,213","307,502","310,940","305,115","0.25K","-0.09%"
"2022/12/14","307,502","308,615","317,739","306,197","0.29K","-0.36%"
"2022/12/13","308,615","303,320","318,528","301,539","0.27K","1.75%"
"2022/12/12","303,320","301,215","303,720","295,510","0.17K","0.70%"
"2022/12/11","301,215","301,000","302,900","300,500","0.06K","0.07%"
"2022/12/10","301,000","300,038","303,312","299,533","0.07K","0.32%"
"2022/12/09","300,038","297,068","303,300","296,264","0.20K","1.00%"
"2022/12/08","297,068","290,951","298,948","289,612","0.18K","2.10%"
"2022/12/07","290,951","297,960","299,063","290,556","0.18K","-2.35%"
"2022/12/06","297,960","298,401","300,401","295,760","0.18K","-0.15%"
"2022/12/05","298,401","300,675","315,000","297,998","0.22K","-0.76%"
"2022/12/04","300,675","300,813","306,950","300,214","0.09K","-0.05%"
"2022/12/03","300,813","302,499","303,000","299,554","0.09K","-0.56%"
"2022/12/02","302,499","302,300","306,800","298,000","0.19K","0.07%"
"2022/12/01","302,300","296,989","310,000","292,718","0.34K","1.79%"
"2022/11/30","296,989","282,617","298,257","282,511","0.32K","5.09%"
"2022/11/29","282,617","281,868","288,494","280,488","0.27K","0.27%"
"2022/11/28","281,868","288,679","289,349","280,051","0.26K","-2.36%"
"2022/11/27","288,679","286,950","290,000","286,733","0.09K","0.60%"
"2022/11/26","286,950","286,100","292,954","285,677","0.13K","0.30%"
"2022/11/25","286,100","287,150","288,899","284,000","0.23K","-0.38%"
"2022/11/24","287,200","285,833","289,600","283,588","0.25K","0.48%"
"2022/11/23","285,833","282,884","290,994","282,000","0.36K","1.04%"
"2022/11/22","282,884","277,641","285,061","274,475","0.29K","1.89%"
"2022/11/21","277,641","287,048","287,828","272,206","0.39K","-3.28%"
"2022/11/20","287,048","293,746","294,980","286,501","0.12K","-2.28%"
"2022/11/19","293,746","293,743","295,486","292,349","0.12K","0.58%"
"2022/11/18","292,048","296,530","296,789","290,591","0.23K","-0.46%"
"2022/11/17","293,395","291,144","295,192","287,990","0.31K","1.58%"
"2022/11/16","288,842","295,470","299,500","286,505","0.36K","-2.24%"
"2022/11/15","295,470","293,840","298,842","290,001","0.43K","0.55%"
"2022/11/14","293,840","289,068","304,988","280,001","0.71K","1.65%"
"2022/11/13","289,068","296,826","298,953","287,982","0.23K","-2.61%"
"2022/11/12","296,826","300,830","304,695","294,463","0.19K","-1.33%"
"2022/11/11","300,830","311,768","313,490","290,000","0.49K","-3.51%"
"2022/11/10","311,768","285,334","320,000","283,486","1.00K","9.26%"
"2022/11/09","285,334","338,966","339,738","279,100","1.08K","-15.82%"
"2022/11/08","338,966","370,157","375,401","334,251","0.87K","-8.43%"
"2022/11/07","370,157","381,365","384,246","367,260","0.43K","-2.94%"
"2022/11/06","381,365","386,375","387,400","381,072","0.13K","-1.30%"
"2022/11/05","386,375","382,317","388,483","381,099","0.17K","1.05%"
"2022/11/04","382,360","375,218","385,620","374,828","0.38K","1.90%"
"2022/11/03","375,218","372,087","378,037","371,217","0.26K","0.84%"
"2022/11/02","372,087","375,665","378,330","370,504","0.39K","-0.95%"
"2022/11/01","375,665","379,351","380,844","372,699","0.26K","-0.97%"
"2022/10/31","379,351","378,307","385,148","375,440","0.32K","0.26%"
"2022/10/30","378,356","381,636","383,900","376,283","0.13K","-0.86%"
"2022/10/29","381,636","376,251","385,952","376,000","0.23K","1.43%"
"2022/10/28","376,251","368,496","379,600","365,100","0.31K","2.10%"
"2022/10/27","368,496","375,150","378,162","366,734","0.34K","-1.77%"
